cust_id,gender,age,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,Contract,MonthlyCharges,TotalCharges,Churn
6408,Male,56,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,89.4,6376.55,No
9251,Female,51,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20,935.9,No
8749,Male,70,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.05,20.05,No
7989,Male,27,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,83.25,1611.15,No
5049,Male,42,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.6,20.6,Yes
4199,Male,45,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Two year,102.9,6989.7,No
8882,Male,70,69,No,No phone service,DSL,Yes,No,Yes,No,No,Two year,39.1,2779.5,No
5883,Male,50,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,99.95,1931.75,Yes
5135,Male,21,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,114.5,8331.95,No
2384,Female,53,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.2,735.9,No
1371,Male,18,40,Yes,No,DSL,No,No,No,No,Yes,One year,55.8,2283.3,No
3580,Female,35,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.2,1445.2,No
4817,Female,34,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,81,818.05,Yes
9730,Male,26,32,Yes,Yes,DSL,Yes,No,No,Yes,No,One year,72.8,2333.05,No
4686,Female,18,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,99.85,1992.55,No
3349,Female,19,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,99.5,5890,No
2398,Female,61,13,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.15,916.75,Yes
932,Female,61,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.25,1029.8,No
7480,Male,19,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,26,1796.55,No
7636,Male,62,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.9,33.7,No
1431,Female,57,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.05,454.05,No
5937,Male,43,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,96.5,1392.25,No
6349,Female,27,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.85,1049.6,No
5539,Female,61,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,25.7,734.6,No
5847,Male,42,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.3,475.1,No
9985,Female,28,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.15,70.15,Yes
4583,Male,20,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,91.55,1540.05,No
1116,Female,25,48,No,No phone service,DSL,Yes,Yes,No,No,No,Two year,39.4,1978.65,No
1421,Male,45,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,105.7,3181.8,No
9633,Female,41,3,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.25,229.7,No
716,Male,27,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Two year,93.75,5625.55,No
1265,Female,42,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,One year,96.55,6581.9,Yes
1183,Female,18,23,Yes,No,DSL,No,No,No,Yes,No,One year,60,1347.15,No
1972,Female,70,65,Yes,No,DSL,No,No,No,Yes,No,Two year,59.8,3808.2,No
8679,Male,59,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,One year,90.65,3974.15,No
3407,Female,51,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,109,7661.8,No
6252,Female,69,37,Yes,Yes,DSL,Yes,No,Yes,No,No,One year,68.1,2479.25,No
1539,Female,28,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.4,266.6,No
8645,Male,69,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,81.95,5601.4,No
289,Female,47,35,Yes,No,DSL,Yes,Yes,Yes,No,No,Month-to-month,60.55,1982.6,No
9761,Male,42,5,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,65.6,339.9,No
4057,Male,54,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,Two year,82.5,4828.05,No
4291,Male,23,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Two year,82.3,5980.55,No
6087,Male,53,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Two year,68.15,4808.7,No
3090,Female,23,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.3,20.3,No
2237,Female,20,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,One year,95.55,3692.85,Yes
1722,Male,35,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,20.2,1068.15,No
1818,Female,66,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,89.2,2383.6,No
4871,Female,32,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.65,69.65,Yes
1415,Female,24,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,89.3,89.3,Yes
7401,Female,40,18,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,74.8,1438.05,No
506,Male,53,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.2,917.45,No
8661,Female,52,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Two year,84.4,6096.45,No
6711,Female,49,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,87.55,3078.1,Yes
4815,Female,21,4,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.15,99.95,No
2805,Female,21,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.8,475.2,No
980,Female,17,40,No,No phone service,DSL,No,Yes,No,Yes,Yes,Month-to-month,50.85,2036.55,No
7233,Male,28,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,102.4,6444.05,No
3500,Female,70,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,96.3,1426.75,Yes
3873,Male,41,14,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-month,55.5,767.55,No
1162,Male,47,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,109.75,7932.5,No
7048,Male,38,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,106.4,4040.65,No
8571,Female,22,47,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Two year,60,2768.65,No
1169,Male,55,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,88.8,1672.35,No
4548,Female,19,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,85.2,474.8,Yes
8066,Female,19,13,No,No phone service,DSL,No,No,No,No,Yes,Month-to-month,35.1,446.1,Yes
7129,Female,34,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,80.05,1345.65,No
8695,Male,18,34,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.55,2425.4,No
3570,Female,23,42,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,49.55,2077.95,No
4143,Male,66,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,81.3,416.3,Yes
1555,Female,65,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,23.9,1663.5,No
1697,Male,41,19,Yes,No,DSL,Yes,No,Yes,Yes,No,Month-to-month,66.4,1286.05,No
7854,Female,63,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.6,35.85,Yes
8464,Male,54,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,18.8,1094.35,No
2419,Male,38,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,108.4,7719.5,No
8132,Female,69,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,85.95,514.6,No
9102,Female,18,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,85.45,1451.6,Yes
6754,Male,54,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,80.9,4932.5,No
3422,Male,27,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,71,71,Yes
8099,Male,38,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,111.8,5443.65,No
787,Male,31,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.6,330.25,No
2642,Male,32,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,85.05,746.5,Yes
374,Female,23,3,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.6,122.7,No
4361,Male,19,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.4,44.4,Yes
3197,Male,37,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,105.1,6631.85,No
3396,Female,56,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,115.15,8250,No
1752,Male,58,60,Yes,No,DSL,Yes,No,No,Yes,No,One year,59.8,3561.15,No
9066,Female,48,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,26.3,1763.55,No
9112,Female,35,35,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.55,2419,No
9867,Female,48,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.05,470.2,No
5321,Male,27,66,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,79.85,5234.95,No
1363,Male,62,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.3,70.3,Yes
9507,Female,40,1,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,79.35,79.35,Yes
3161,Male,41,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,90.05,3097,No
402,Female,21,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.45,1709.1,No
6933,Male,19,31,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,One year,59.95,1848.8,No
6754,Male,56,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,25.35,723.3,No
9846,Female,21,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,90.8,809.75,Yes
6017,Male,48,20,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.45,1470.95,Yes
4976,Male,44,19,No,No phone service,DSL,No,Yes,Yes,No,No,Month-to-month,34.3,577.15,No
5055,Female,30,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,105.05,6914.95,No
4641,Female,50,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.3,602.9,No
2862,Male,24,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.15,124.4,No
2969,Female,53,2,No,No phone service,DSL,No,Yes,No,Yes,Yes,Month-to-month,51.4,96.8,No
9822,Male,65,53,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,71.85,3827.9,No
2077,Male,48,7,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.4,533.05,No
1534,Female,50,61,Yes,No,DSL,Yes,No,No,No,No,One year,49.7,2961.4,No
7136,Male,44,70,No,No phone service,DSL,No,No,No,Yes,Yes,One year,45.25,3264.45,Yes
2971,Female,51,13,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,78.75,995.35,No
1480,Male,37,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,One year,81.6,2815.25,No
2905,Female,56,2,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.4,154.8,No
4581,Female,31,3,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.8,246.3,Yes
3370,Female,53,3,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,76.1,257.6,No
9391,Female,38,62,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,One year,94,5757.2,No
9958,Male,43,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,103.95,7517.7,No
281,Male,63,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.95,1234.8,No
6927,Male,28,20,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,71.3,1389.2,Yes
4118,Female,67,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,One year,110.8,3836.3,No
3398,Male,46,21,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.1,1474.75,Yes
9114,Male,48,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,One year,96.1,6001.45,No
7876,Female,43,15,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,48.8,720.1,No
2338,Female,23,55,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,50.55,2832.75,No
9873,Female,35,11,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.65,472.25,No
378,Female,49,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,88.25,1460.65,Yes
8241,Female,48,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.45,1336.35,No
2194,Female,38,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two year,89.3,6388.65,No
4512,Female,32,2,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70,153.05,Yes
9631,Male,59,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.25,677.9,No
9584,Female,47,17,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,70.5,1165.6,No
7969,Female,30,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,97.35,2119.5,Yes
5093,Female,67,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.65,921.55,No
2621,Female,46,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.85,72,No
7526,Male,64,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.65,68.35,No
2428,Male,40,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.35,847.25,No
9214,Female,48,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44,44,No
3410,Female,60,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,One year,94.4,4295.35,No
568,Male,54,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,25.9,135,Yes
733,Male,50,24,Yes,Yes,DSL,Yes,No,No,No,No,Month-to-month,55.65,1400.55,Yes
4550,Female,68,1,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,69.65,69.65,Yes
2122,Female,24,18,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,75.4,1380.4,No
2968,Female,51,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,100.6,1060.2,Yes
2296,Female,56,65,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Two year,71,4386.2,No
4844,Female,29,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,86,86,Yes
6777,Female,59,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,One year,106.95,5785.5,Yes
8909,Male,46,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,21.2,52.05,No
6603,Male,59,33,Yes,No,DSL,Yes,Yes,No,No,No,Two year,61.05,2018.4,No
3538,Male,16,3,No,No phone service,DSL,No,Yes,No,No,No,Month-to-month,29.6,79.45,Yes
3229,Female,39,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,One year,79.95,2727.3,No
2138,Female,31,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.7,263.65,No
6131,Female,25,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.3,275.4,No
4785,Male,39,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,One year,59.9,2816.65,Yes
269,Male,33,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.35,538.5,No
1709,Female,29,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.75,948.9,No
4316,Male,24,17,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,50.3,846.8,No
8610,Female,46,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,95.6,4783.5,Yes
9693,Male,51,59,No,No phone service,DSL,No,Yes,No,Yes,Yes,Month-to-month,50.25,2997.45,No
383,Female,69,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Two year,85.35,5897.4,No
4905,Male,37,11,No,No phone service,DSL,No,No,Yes,Yes,No,One year,41.6,470.6,Yes
2709,Male,39,10,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,51.65,524.5,No
3549,Male,40,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24,269.65,No
7881,Male,55,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,100.85,4740,Yes
8033,Female,63,39,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,59.85,2341.5,No
1635,Male,34,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,25.45,1789.65,No
562,Male,58,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,23.9,1626.4,No
8277,Female,19,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,24.15,800.3,No
9943,Male,25,67,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,75.7,5060.85,No
117,Male,68,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,Month-to-month,40.2,1448.8,Yes
6172,Male,37,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,84.5,4254.85,Yes
7054,Female,43,9,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,50.85,466.6,No
1455,Male,16,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Two year,91.6,4627.8,No
9402,Female,46,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,One year,98.9,6838.6,No
1628,Male,28,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,85,85,No
1965,Female,37,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,78.95,1101.85,Yes
82,Male,32,1,Yes,No,DSL,No,No,No,No,No,Month-to-month,44.3,44.3,No
4786,Male,22,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.2,20.2,Yes
5343,Female,36,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,One year,80.2,4297.6,No
856,Male,41,6,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,60.9,414.1,No
1976,Male,64,7,No,No phone service,DSL,Yes,Yes,No,No,No,Month-to-month,34.2,256.6,No
7248,Female,26,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,85.2,3969.35,Yes
6156,Female,31,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,One year,87.15,2274.1,No
3099,Male,16,25,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,54.3,1296.8,No
9500,Male,56,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.1,1268.85,No
5183,Female,22,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Two year,112.75,8192.6,No
5144,Male,64,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,19.95,59.25,No
8514,Male,28,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.5,1147.85,No
6625,Male,47,67,Yes,No,DSL,Yes,No,Yes,No,Yes,Two year,65.55,4361.55,No
9355,Female,19,26,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,78.8,2006.1,No
68,Female,25,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,One year,78.2,2078.95,No
5965,Male,35,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,105.25,7609.75,No
8035,Female,49,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,89.25,487.05,No
2236,Male,37,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.65,1218.45,No
1840,Male,35,20,Yes,Yes,DSL,No,Yes,No,Yes,No,One year,68.7,1416.2,No
1356,Male,28,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,78.65,483.3,No
6080,Male,54,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.75,1234.6,No
1830,Female,37,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.75,1311.6,No
5828,Male,45,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,89.1,5618.3,No
8398,Female,19,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Two year,84.7,6185.15,No
11,Male,48,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,98,1237.85,Yes
4192,Male,54,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,94.45,498.1,Yes
6496,Male,39,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,105,294.45,Yes
9912,Female,43,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,93.85,2381.55,Yes
2931,Male,34,13,Yes,No,DSL,No,Yes,No,Yes,No,Month-to-month,59.9,788.35,No
9418,Female,34,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.95,756.4,No
5383,Female,47,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,84,613.4,Yes
9971,Male,28,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,108.9,3625.2,No
4712,Male,49,18,No,No phone service,DSL,Yes,No,Yes,No,No,Month-to-month,33.6,550.35,No
9711,Male,42,56,Yes,No,Fiber optic,No,Yes,Yes,No,No,One year,85.85,4793.8,No
2908,Female,26,36,No,No phone service,DSL,No,Yes,No,No,No,Month-to-month,34.85,1267.2,No
7240,Female,26,9,No,No phone service,DSL,No,No,Yes,Yes,Yes,Month-to-month,48.75,442.2,Yes
2202,Male,44,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Month-to-month,84.85,84.85,Yes
5995,Male,22,12,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,56.65,654.85,Yes
8421,Female,50,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,95.3,5567.45,No
6261,Female,69,42,Yes,No,DSL,Yes,Yes,Yes,No,Yes,One year,73.9,3160.55,Yes
7951,Female,62,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,24.5,740.3,Yes
1414,Male,37,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,Two year,84.6,5706.2,No
8756,Female,39,68,No,No phone service,DSL,No,Yes,No,No,Yes,Month-to-month,44.95,3085.35,No
2862,Male,45,1,No,No phone service,DSL,No,No,No,No,No,Month-to-month,24.7,24.7,No
5816,Female,60,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,100.3,3541.4,No
4430,Female,45,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,25.45,84.2,No
6888,Male,34,1,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,50.7,50.7,No
7395,Male,65,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,55,1165.55,No
7169,Male,59,72,Yes,No,DSL,Yes,Yes,No,Yes,No,Two year,68.4,4855.35,No
3640,Female,33,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,89.9,2806.9,Yes
6877,Male,42,18,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,78.55,1422.65,Yes
6859,Male,44,11,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,55.05,608.15,No
2729,Female,29,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.8,641.35,No
2957,Female,46,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,One year,84.45,4959.15,No
2049,Female,31,1,No,No phone service,DSL,No,No,Yes,No,No,Month-to-month,35.9,35.9,No
3842,Male,52,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,80.75,1321.3,No
7163,Male,35,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,One year,78.65,1663.75,No
9782,Female,35,49,Yes,No,DSL,Yes,No,Yes,No,No,Month-to-month,61.75,3024.15,No
5975,Male,23,36,Yes,No,DSL,Yes,No,Yes,No,Yes,One year,63.7,2188.5,No
8019,Male,31,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,99.45,4138.05,Yes
5167,Male,24,4,No,No phone service,DSL,No,No,No,No,No,Month-to-month,25.2,102.5,Yes
9033,Female,38,12,Yes,Yes,DSL,No,No,No,Yes,Yes,One year,74.05,872.65,Yes
4673,Female,23,31,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,87.6,2724.25,No
4853,Male,53,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,89.15,413.25,No
9800,Male,31,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20,1374.2,No
1324,Female,39,15,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,55,757.1,Yes
2324,Male,39,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Two year,104.4,6692.65,No
7094,Male,45,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,20.05,218.5,No
1522,Male,22,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,89.75,608.8,Yes
6907,Male,18,29,No,No phone service,DSL,No,Yes,No,No,No,Month-to-month,34.3,1004.75,No
780,Male,57,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.65,1125.6,No
239,Female,53,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,84.25,3847.6,No
2675,Male,63,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,19.65,978,No
7049,Female,36,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,One year,79.85,1387.35,No
8577,Female,23,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,20.2,746.05,No
3721,Male,59,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,19.8,304.6,No
212,Female,53,22,No,No phone service,DSL,No,Yes,No,Yes,Yes,Month-to-month,50.35,1098.85,No
9185,Male,32,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,85.15,1139.2,Yes
3585,Female,59,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No,One year,74.6,4368.95,No
5271,Male,41,11,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,79.15,827.7,No
